review_text,F,BR,AU,FI,IR,A,L,LF,MN,O,PE,SC,SE,US,PO
R'd'dhoejck,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Happy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love tiktok but please tiktok don't ban me:(,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Sumpah nyesel banget update tiktok bukan nya malah bagus malah jadi banyak bug, tiktok nya gk bisa di buka walau udh di klik beberapa kali tolong ya pihak tiktok benerin bug nya",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
good' but tiktok always block some of my videos even if it is not scary or bloody video some of videos are interesting and influential.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Khi tôi chán tôi cái này là hay 👍👍👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
젶토 영정 안하세요?ㅋㅋ🖕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Aplikasi nya bagus dan gak rugi sekali download sekarang ✌️🤟,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I think that all the best to me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mantap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Semoga jadi idola anak ku,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bagus, pengguna nya doang yang gj",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gajelas bangt akhir² ini tiktok eror cuma ngestuck di logo cape saya instal uninstal mulu gimana sih,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenapa gua mau buat akun ganisa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Terbaikkk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is only 2 star because I can't change my profile and bio. if you fix it i will do this 5 star fix it now!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tiktok all,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hai saya suka tictoc bagus banget hehe😀,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ni aplikasi rusak ya? Mau coba filter gabisa gua doain aplikasi lu tambah sedikit yang install,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ang ganda ng tiktok hahah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thnkeo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good job,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
垃圾!一旦下载卸载后让你痛不欲生,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Anj,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
नेपालि,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its very awsome....editing videos and you can watch the other videos..,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
this app is suck. all it does is just making stupid people famous for no reason. imagine how tired we are,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I like it i hope i got 1k likes...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Okelah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I like this application 👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
جميل تيك توك الكل بليز يضيفني في تيك توك سمي INT NTASAR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cringe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Masaya gamitin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Keren Udah itu aja,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
so cool you can make vids memes and your own music,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
楽しくやらせてもらってます！動画が止まるときがあるのが少し残念ですがそれ以外は特に問題は無いです。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
- jaringan,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ganda po nito,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wow,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love it!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Semua bagus kecuali ""celukan singkat"". Ganggu banget njr , mau nonton video ke ganggu sama celukan singkat. Gak fokus nonton malah liat celukannya. CARA ILANGIN CELUKAN SINGKAT DI VIDEO ORANGLAIN KEK GMN?!?! KESELDAH GANGGU BET.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hmm it was so nice! :D,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mntab lah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ak pengin dondelot tiktok tapi GK bisa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Why my account band,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Can i request Sad reaction for sad video's?😊(sorry foy my english im filipino)😊 Thank you..hope you'll read this😉🙂,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kemaren di update..hari ini malah ngleg..knp smakin ksni mlh smakin ksana..,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Like,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"This is a really good app! I really like it but sometimes my comments are not showing it's annoying, I tried uninstalling and reinstalling it again but it didn't work.. I hope you fix this",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beautiful Apps,And Easy to Use this part",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
enjoy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app will relieve your stress,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I think its good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i have more lesson in this app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
スマホが何度もフリーズしました。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiktok are good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is soooooo slay 💅💅💅💅,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I like,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I'm so cute,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very beauty,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Too slow,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Terimakasi tiktok yang telah memberikan berbagai macam informasi lebih khususnya dunia hiburan yang telah menemani keseharian saya, dan melalui tiktok saya dpat mempelajari berbgai macam hal Dan semoga akun tikto saya dapat dikenal oleh bayak orang.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good🥰,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
When i play tik tok can made me happy and when I have many like i can popular people in tik tok and then I want to say love tik tok very much.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"i give 5stars beacuse its so beautiful apk,you can have a video when you dont have load,you can use your drafts😍",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It really shows my creativity😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love this app and my stress is away,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Aplikasi nya sangat bagus dan bisa live dan video nya jernih ga blur,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Just nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I liked it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
楽しい,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bgs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good like it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wow,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tik tok tidak bisa dibuka setelah di update,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"You know why i give 1 start this app, this app was really fun and anti-stress.i got banned but i doing anything bad",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dapat banyak info.. Perkongsian ilmu yg bermanfaat drpd sahabat2.. Berkomunikasi secara baik. Filter n effect pun bayak yg tt sediakan.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
❤️❤️❤️❤️,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love this,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It's so nice but I got banned,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
とてもいい、使ってて最高！,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kadang² akun nya gk bisa masuk dan nge anjin*,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hey. Pls fix this app i rate this into 1 you know why? I always wathing some tiktok then i saw some two anime boy kissing having fun i dont like that you know? Just fix tiktok can you?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Antagal magInstall,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kontol e tiktok guwedi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Smoga fyp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
great app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Its dumb and always i see is cringe dancing :v,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app is very nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suka tapi kecanduan jadi lupa waktu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"aplikasi ini sangat bagus tapi, ada masalah dari aplikasi ini, yaitu, keluar sendiri dari aplikasi tiktoknya sekian terimakasih",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jossssss lah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hacdok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I like this tiktok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"its good and entertaining,,,",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ini sangat bagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love you tik tok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"although addicting, it's perfect for entertainment.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Aplikasi yang bisa buat saya terhibur, tapi kenapa setiap saya post video pake sound orang, setelah di post menjadi sound sendiri, mohon di respon",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It like musically but better,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thankyou,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
yup,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"UMAY SA PAAWARD MO.. ""PPOP GROUP"" PERO DAMING NANALO.. SANA ""GROUPS"" NILAGAY MO !",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
No dark mode 😭,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
this so good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
These apps always lag.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i love dats bikus is happy gemy dat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Having this app is great... Gives us pleasures and entertainment but please make it strict with some posting like not good in the eyes of the minors..,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nice application,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I like this app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Me Like,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nk link bokep,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
無断転載さえなくなればいいアプリ。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i like this app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Suka ngeleg kalau buka tiktok ini,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aplikasi bagus dan keren terbaik,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice apps thanks to the developers.. Good job!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice and happy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Terbaik syook oo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Muito legal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I like it even tho its lag😆,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ok sih,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Top deh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
いい,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"it's entertaining, but the app needs to stop auto-playing a video every time i go on it. Thanks",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"I don't know what happened to this TikTok app, i can't sign in, and if I signed, when I quit the app and then I open again, back to square one,",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Enjoy mga anak ko.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Menyenangkan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
seru banget adik aku aja ikutan main TikTok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bad app only pending,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawa main ling tlol anj,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wala lg.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fun...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Karena isi bagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good and 🙂 Chill,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
音量が変えらんない,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Baguss,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app is very awesome😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Aplikasinya menginspirasi hidup,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nice and enjoyable to watch,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
💕💕💕💕💕💕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Alhamdulillah bisa mendapat banyak teman,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bigyan nyoko followers tiktok HAHAHJJJJJJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Verify king christian,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This is my favorite games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"So disappointed. after when i update it, i can't open and use it 😥",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Can you please add haha and unlike to this app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ini kenapa ya kok tik tok ya gak bisa di buka ada bug trs knp Ini min,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Saya suka karena saya jadi suka mengkreasi video sendiri,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
面白いと思います。,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Akhir akhir ini tiktok sering gak bisa dibuka, cuma muncul logonya saja",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Good 👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I love tiktok so much,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lee country,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Some TikTok users use content about false informations and fake news, and I have seen a lot of this lately. They had lack of sources and where did they get those infos, I dont think they must use TikTok app, if spreading fake news or infos are their prioritized content.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tiktok bukan hanya sekedar main2 dan fun... tapi ternyata banyak info, ilmu dan promo. 😄",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Seringinformasi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I lyk it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"this app can helps your problem less,specially when you feel bored😊 to be honest i dont know how to dance but since i used tiktok apps, i know if how to dance now🤣🤣",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
parah gabisa di buka,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
filem nya sange,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pure trash,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It so cool 😎,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
💖💖💖,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
❤️❤️❤️❤️,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A dance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Happy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"If you see this app dont waste your time!YOU MUST DOWNLOAD THIS!!because 
its really really fun & Beautiful",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"if I can't find the button of speed look around the ""recording area""(what is it called again) and press it then BAAM the speed button is their i deleted it installed it again then delete it over and over and over again because its making my storage full",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
exiting ✨ satisfying👍🏻,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fun....so much fun,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Saya senang sama aplikasinya,cuma kalau bisa iklan nya hilangkan saja",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bgusssssssssssssss,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sampah,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
soe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tidak bisa dowload video,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ga ngerti lagi ma TikTok, mb nya keterlaluan banget, baru juga masuk udh bnyk aja 😔",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Why I cannot make a video,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ko tik tok ga bisa dibuka ya knp?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
This so addicted platform that many people show their amazing talents and to entertain people to make them happy that Good intentions to all of us.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
動画が再生されなくなったんだけど!! 2回入れ直したけど改善されないんだけど！真っ暗ですよ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
素晴らしいね～(^^♪香織✌️(^ー^)格史✋,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"idk why but tiktok has a new layout for me. its not easy to search for videos, you cant even see what filters are used while scrolling in my fyp. honestly disappointing.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Habis di updet malah ga bisa di buka sama sekali, klo di buka hp langsung ke restart",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Best apps for video,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tiktok I just got ban from my another acc and then I got ban again I didn't do anything wrong wth is wrong with you I hate this app pls bring back my acc pls tiktok I didn't do anything how could you ban all my acc? And then you keep banning all famous acc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Great!!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BAGUS BUAT HIBUR DIRI DARI KEBOSANAN JUGA DAFTAR NYA MUDAH BNGTT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bisakah aku tak bisa berbuat apa-apa di Indonesia dan dunia gaib dan tidak hanya itu yang membuat Anda lebih bersih daripada di Indonesia yang telah ditetapkan oleh Allah SWT dan rasul-nya dan tidak mudah untuk digunakan pada saat ini sedang dalam perjalanan dan tidak hanya sekedar sehat dan dunia gaib di dalam perjalanan menuju kamar mandi yang benar dan dunia internasional liga dan tidak mudah karena hal itu terjadi karena adanya dan tidak hanya di Indonesia dan Malaysia dan dunia usaha dan du,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nice of this good super good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very fun!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
🐩,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sangat memuaskan☺️,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
見てて楽しい😊,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ita nice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Lol tiktok,scammer all staf",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good and a fun app. Will help you kinda forget problem and Pandemic situation.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tiktok padamihin mo followers ko 😁😚😚 thank you haha,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Maganda sya,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I rate it 3/5 because I got banned because no one copy and link so that's why I got banned and I try to get another account but I don't work I just want a another account 🥺🥺🥺.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
There's no mic on my duet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"So fun,it is a beautiful app",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
so far so good.. yang duk gelek gelek tu pakai mcm bertelanjang tu elok tiktok banned okay..,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
楽しい！私でも動画が簡単に撮れる！,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
inapporiate content in Malaysia fyp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sering fyp😁😁,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
There are so many toxic people using it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
the video that pop up in my fyp always suit my mood when im sad or happy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nice app entertaining,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
happy even if I dont have many likers and followers Im happy because when Im boring I always open my tiktok and then my boredsome go away Can you please unshaddowbanned me?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The besr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Okay lng mga be, ksi mgnda prin aq.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
超喜欢,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Keren,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This app is cool,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Good app,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
It is great I love it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best entertainment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mess,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Social network,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mantulita apk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dear tiktok, can you make my video go to the fyp? Here is my account @.alexa000 :)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i invited the new friends,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
This apps make me happy 🤗🤗🤗,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saran buat tikto shop bikinin aja afk ya yg terpisah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenapa si tiktok agak ngebug skarang??,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Addictive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Can't signup waste of time. UNINSTALL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
this is so good for me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
help 🥺,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tentunya sangat bagus pokoknya terbaik,tapi sayang akun saya blm bisa live hehe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Xxx,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ganda naman ng tik tok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Best Best,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nagawa kona to nung napunta ako sa got talent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Aplikasinya bagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sangat bagus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dah la,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Very nice 👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nice but i like privacy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oke,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AMAZING REWARDS 😄,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
thx sa tiktok sulit ang app nyo😋😋😚😚,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bakit yung ibang tiktok na nakikita na ang kaluluwa,nagsasabi ng badword at badfirger hindi nyu denidelete yung sa alaga ko ingdelete nyu",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
👍👍👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SHE OR HE BAN MAY ACCOUNT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
I like this app shi is helping me when I'm bored 😅,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
I have already this app and I am going to upgrade it but its too slow to upload...so maybe I can rate this 4 stars... but its too good it was just slowly in dowloading hope someone will like it too👍👍👍👍,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Can i update???,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
👍👍👍👍👍👍,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hatdog,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Delete Urself,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
